#           v(1)       v(4)       v(3)       i(Vbias)   i(Rs.Xcel1 i(Rs.Xcel4 i(Rs.Xcel1 i(Rs.Xcel1
 2.98       0.57855    1.823      1.7356     9.1457     1.2891     1.2891     3.9283     3.9283    
 2.99       0.57855    1.833      1.7357     9.1134     1.289      1.289      3.9122     3.9122    
 3.         0.57855    1.843      1.7357     9.0797     1.2889     1.2889     3.8954     3.8954    
 3.01       0.57855    1.853      1.7357     9.0445     1.2888     1.2888     3.8778     3.8778    
 3.02       0.57855    1.863      1.7357     9.0078     1.2887     1.2887     3.8595     3.8595    
 3.03       0.57856    1.873      1.7357     8.9694     1.2886     1.2886     3.8404     3.8404    
 3.04       0.57856    1.883      1.7357     8.9295     1.2885     1.2885     3.8205     3.8205    
 3.05       0.57856    1.893      1.7357     8.8877     1.2884     1.2884     3.7997     3.7997    
 3.06       0.57856    1.903      1.7357     8.8441     1.2883     1.2883     3.7779     3.7779    
 3.07       0.57856    1.913      1.7357     8.7987     1.2881     1.2881     3.7553     3.7553    
 3.08       0.57856    1.923      1.7357     8.7512     1.288      1.288      3.7316     3.7316    
 3.09       0.57857    1.933      1.7357     8.7017     1.2879     1.2879     3.7069     3.7069    
 3.1        0.57857    1.943      1.7357     8.6499     1.2877     1.2877     3.6811     3.6811    
 3.11       0.57857    1.9529     1.7357     8.596      1.2876     1.2876     3.6542     3.6542    
 3.12       0.57857    1.9629     1.7357     8.5396     1.2874     1.2874     3.6261     3.6261    
 3.13       0.57857    1.9729     1.7357     8.4808     1.2872     1.2872     3.5968     3.5968    
 3.14       0.57858    1.9829     1.7357     8.4194     1.2869     1.2869     3.5662     3.5662    
 3.15       0.57858    1.9929     1.7357     8.3552     1.2867     1.2867     3.5343     3.5343    
 3.16       0.57859    2.0029     1.7358     8.2882     1.2863     1.2863     3.5009     3.5009    
 3.17       0.57859    2.0129     1.7358     8.2183     1.286      1.286      3.4662     3.4662    
 3.18       0.5786     2.0229     1.7358     8.1452     1.2855     1.2855     3.4299     3.4299    
 3.19       0.5786     2.0329     1.7358     8.0689     1.2849     1.2849     3.392      3.392     
 3.2        0.57861    2.0429     1.7358     7.9891     1.2842     1.2842     3.3524     3.3524    
 3.21       0.57863    2.0528     1.7359     7.9056     1.2833     1.2833     3.3112     3.3112    
 3.22       0.57864    2.0628     1.7359     7.8183     1.2822     1.2822     3.2681     3.2681    
 3.23       0.57866    2.0728     1.736      7.727      1.2807     1.2807     3.2231     3.2231    
 3.24       0.57868    2.0827     1.736      7.6314     1.2789     1.2789     3.1762     3.1762    
 3.25       0.57871    2.0927     1.7361     7.5312     1.2766     1.2766     3.1273     3.1273    
 3.26       0.57875    2.1026     1.7362     7.4261     1.2737     1.2737     3.0762     3.0762    
 3.27       0.5788     2.1125     1.7364     7.3157     1.27       1.27       3.0229     3.0229    
 3.28       0.57886    2.1224     1.7366     7.1997     1.2653     1.2653     2.9672     2.9672    
 3.29       0.57894    2.1322     1.7368     7.0776     1.2593     1.2593     2.9092     2.9092    
 3.3        0.57903    2.142      1.7371     6.9489     1.2518     1.2518     2.8486     2.8486    
 3.31       0.57915    2.1518     1.7375     6.813      1.2423     1.2423     2.7853     2.7853    
 3.32       0.5793     2.1615     1.7379     6.6692     1.2305     1.2305     2.7194     2.7194    
 3.33       0.57949    2.1711     1.7385     6.5169     1.2158     1.2158     2.6505     2.6505    
 3.34       0.57972    2.1806     1.7392     6.3552     1.1978     1.1978     2.5787     2.5787    
 3.35       0.57999    2.1901     1.74       6.1833     1.1759     1.1759     2.5037     2.5037    
 3.36       0.58032    2.1994     1.741      6.0005     1.1495     1.1495     2.4255     2.4255    
 3.37       0.58071    2.2086     1.7421     5.8058     1.1181     1.1181     2.3438     2.3438    
 3.38       0.58117    2.2177     1.7435     5.5985     1.0812     1.0812     2.2587     2.2587    
 3.39       0.58169    2.2267     1.7451     5.3778     1.0382     1.0382     2.1698     2.1698    
 3.4        0.58227    2.2355     1.7468     5.143      0.98892    0.98892    2.0771     2.0771    
 3.41       0.58293    2.2442     1.7488     4.8936     0.93295    0.93295    1.9803     1.9803    
 3.42       0.58365    2.2527     1.751      4.6289     0.8701     0.8701     1.8794     1.8794    
 3.43       0.58445    2.2612     1.7533     4.3484     0.80021    0.80021    1.7741     1.7741    
 3.44       0.5853     2.2694     1.7559     4.0516     0.72315    0.72315    1.6642     1.6642    
 3.45       0.58621    2.2776     1.7586     3.7381     0.63886    0.63886    1.5496     1.5496    
 3.46       0.58718    2.2857     1.7615     3.4073     0.54727    0.54727    1.43       1.43      
 3.47       0.5882     2.2936     1.7646     3.0589     0.44833    0.44833    1.3053     1.3053    
 3.48       0.58927    2.3015     1.7678     2.6923     0.34198    0.34198    1.1752     1.1752    
 3.49       0.59038    2.3093     1.7712     2.307      0.22816    0.22816    1.0394     1.0394    
 3.5        0.59154    2.3169     1.7746     1.9025     0.10679    0.10679    0.89785    0.89785   
 3.51       0.59273    2.3246     1.7782     1.4781    -0.022237  -0.022237   0.75016    0.75016   
 3.52       0.59395    2.3321     1.7819     1.0332    -0.15904   -0.15904    0.59612    0.59612   
 3.53       0.59521    2.3396     1.7856     0.56716   -0.30375   -0.30375    0.43545    0.43545   
 3.54       0.59649    2.347      1.7895     0.079235  -0.45653   -0.45653    0.26788    0.26788   
 3.55       0.5978     2.3544     1.7934    -0.43134   -0.61758   -0.61758    0.09312    0.09312   
 3.56       0.59913    2.3617     1.7974    -0.96537   -0.78709   -0.78709   -0.08914   -0.08914   
 3.57       0.60049    2.369      1.8015    -1.5237    -0.9653    -0.9653    -0.27921   -0.27921   
 3.58       0.60186    2.3763     1.8056    -2.1073    -1.1524    -1.1524    -0.47741   -0.47741   
 3.59       0.60326    2.3835     1.8098    -2.717     -1.3488    -1.3488    -0.68409   -0.68409   
 3.6        0.60467    2.3906     1.814     -3.3538    -1.5547    -1.5547    -0.8996    -0.8996    
