#           v(1)       v(4)       v(3)       i(Vbias)   i(Rs.Xcel1 i(Rs.Xcel4 i(Rs.Xcel1 i(Rs.Xcel1 v(Dbypass1 v(Dbypass2 i(Dbypass1 i(Dbypass2 p(Dbypass1 p(Dbypass2
 1.49       0.57819    0.33339    1.7346     9.9105     1.3167     1.304      4.2969     4.2969    -1.7346     0.24447   -1.E-6      0.012732   1.7346E-6  0.0031124 
 1.5        0.57824    0.34339    1.7347     9.9063     1.3126     1.3039     4.2969     4.2969    -1.7347     0.23463   -1.E-6      0.0087032  1.7347E-6  0.002042  
 1.51       0.57828    0.35338    1.7348     9.9034     1.3098     1.3038     4.2968     4.2968    -1.7348     0.22474   -1.E-6      0.0059379  1.7348E-6  0.0013345 
 1.52       0.57831    0.36338    1.7349     9.9013     1.3078     1.3037     4.2968     4.2968    -1.7349     0.21482   -1.E-6      0.0040458  1.7349E-6  869.11E-6 
 1.53       0.57832    0.37338    1.735      9.8998     1.3064     1.3036     4.2967     4.2967    -1.735      0.20487   -1.E-6      0.0027539  1.735E-6   564.21E-6 
 1.54       0.57834    0.38338    1.735      9.8987     1.3054     1.3035     4.2967     4.2967    -1.735      0.19491   -1.E-6      0.0018733  1.735E-6   365.13E-6 
 1.55       0.57835    0.39337    1.735      9.8979     1.3047     1.3034     4.2966     4.2966    -1.735      0.18494   -1.E-6      0.0012736  1.735E-6   235.55E-6 
 1.56       0.57835    0.40337    1.7351     9.8973     1.3042     1.3033     4.2966     4.2966    -1.7351     0.17496   -1.E-6      865.59E-6  1.7351E-6  151.44E-6 
 1.57       0.57836    0.41337    1.7351     9.8968     1.3038     1.3032     4.2965     4.2965    -1.7351     0.16497   -1.E-6      588.04E-6  1.7351E-6  97.012E-6 
 1.58       0.57836    0.42337    1.7351     9.8964     1.3035     1.3031     4.2965     4.2965    -1.7351     0.15499   -1.E-6      399.34E-6  1.7351E-6  61.891E-6 
 1.59       0.57836    0.43336    1.7351     9.8961     1.3033     1.303      4.2964     4.2964    -1.7351     0.14499   -1.E-6      271.06E-6  1.7351E-6  39.302E-6 
 1.6        0.57837    0.44336    1.7351     9.8958     1.3031     1.3029     4.2964     4.2964    -1.7351     0.135     -1.E-6      183.87E-6  1.7351E-6  24.823E-6 
 1.61       0.57837    0.45336    1.7351     9.8955     1.3029     1.3028     4.2963     4.2963    -1.7351     0.12501   -1.E-6      124.62E-6  1.7351E-6  15.579E-6 
 1.62       0.57837    0.46335    1.7351     9.8953     1.3028     1.3027     4.2962     4.2962    -1.7351     0.11501   -1.E-6      84.357E-6  1.7351E-6  9.7023E-6 
